"X1.lambda.1.";"X2.lambda.1.";"X3.lambda.1.";"X4.lambda.1.";"X1.lambda.2.";"X2.lambda.2.";"X3.lambda.2.";"X4.lambda.2.";"X1.lambda.3.";"X2.lambda.3.";"X3.lambda.3.";"X4.lambda.3.";"X1.lambda.4.";"X2.lambda.4.";"X3.lambda.4.";"X4.lambda.4.";"X1.lambda.5.";"X2.lambda.5.";"X3.lambda.5.";"X4.lambda.5.";"X1.lambda.6.";"X2.lambda.6.";"X3.lambda.6.";"X4.lambda.6.";"X1.lambda.7.";"X2.lambda.7.";"X3.lambda.7.";"X4.lambda.7.";"X1.lambda.8.";"X2.lambda.8.";"X3.lambda.8.";"X4.lambda.8.";"X1.lambda.9.";"X2.lambda.9.";"X3.lambda.9.";"X4.lambda.9.";"X1.lambda.10.";"X2.lambda.10.";"X3.lambda.10.";"X4.lambda.10.";"X1.lambda.11.";"X2.lambda.11.";"X3.lambda.11.";"X4.lambda.11.";"X1.lambda.12.";"X2.lambda.12.";"X3.lambda.12.";"X4.lambda.12.";"X1.lambda.13.";"X2.lambda.13.";"X3.lambda.13.";"X4.lambda.13.";"X1.lambda.14.";"X2.lambda.14.";"X3.lambda.14.";"X4.lambda.14.";"X1.lambda.15.";"X2.lambda.15.";"X3.lambda.15.";"X4.lambda.15.";"X1.lambda.16.";"X2.lambda.16.";"X3.lambda.16.";"X4.lambda.16.";"X1.lambda.17.";"X2.lambda.17.";"X3.lambda.17.";"X4.lambda.17.";"X1.lambda.18.";"X2.lambda.18.";"X3.lambda.18.";"X4.lambda.18.";"X1.lambda.19.";"X2.lambda.19.";"X3.lambda.19.";"X4.lambda.19.";"X1.lambda.20.";"X2.lambda.20.";"X3.lambda.20.";"X4.lambda.20.";"X1.lambda.21.";"X2.lambda.21.";"X3.lambda.21.";"X4.lambda.21."
0,0271594;0,0266368;0,0264795;0,0273759;0,0270538;0,0293322;0,0276354;0,0270858;0,0262306;0,026534;0,0258406;0,0263054;0,0205297;0,0176565;0,0179795;0,0193043;0,0199105;0,0202562;0,0166615;0,0178122;0,0183825;0,0199559;0,0195447;0,0190744;0,0112793;0,0113038;0,0111424;0,0110516;0,0115586;0,0112158;0,0115766;0,00863314;0,0110201;0,0103024;0,0110527;0,0107689;0,00317036;0,00332135;0,00322973;0,00427628;0,00508256;0,00353987;0,00344542;0,00310687;0,00324426;0,00289189;0,00309451;0,00354522;0,00864888;0,0101714;0,010125;0,00967614;0,00719692;0,00809778;0,00902614;0,00831626;0,0088456;0,00907733;0,00848822;0,00911454;0,0131719;0,0143618;0,0139412;0,0143467;0,014821;0,0153337;0,0144942;0,0149818;0,0131677;0,0149259;0,0162604;0,0144471;0,0150859;0,0141313;0,0141138;0,0153093;0,0155881;0,0141995;0,0147192;0,0140488;0,0131313;0,0123011;0,0123675;0,0161053
0,030398;0,0273342;0,0274884;0,0265809;0,0290105;0,0256343;0,0276249;0,0274739;0,0270107;0,0276777;0,0250876;0,0262757;0,0198847;0,0188907;0,0191446;0,0177201;0,0190654;0,0183519;0,0198656;0,0194102;0,0190092;0,0194842;0,0185352;0,0187925;0,00901495;0,0126639;0,0113196;0,0105093;0,0103395;0,0125013;0,0124098;0,0109595;0,0102496;0,0116968;0,0105952;0,0101908;0,00409478;0,00463926;0,00451685;0,00287803;0,00371263;0,00360434;0,00333282;0,00384311;0,00347221;0,00367679;0,00402091;0,00434925;0,00832402;0,00742989;0,00811154;0,00782388;0,00887114;0,00967105;0,0103073;0,0089949;0,00865139;0,00784281;0,00994562;0,00754469;0,0136062;0,0140037;0,0147625;0,0132983;0,01338;0,0128794;0,0126605;0,0142006;0,0149533;0,0160767;0,0142984;0,0134142;0,0145604;0,0144313;0,0136445;0,0150426;0,0138465;0,0109241;0,015859;0,0124932;0,0143772;0,014961;0,0142879;0,014231
0,0292476;0,0274567;0,0273697;0,0274372;0,0273706;0,0272204;0,0275961;0,0259918;0,025982;0,0267486;0,0250355;0,0274012;0,0194266;0,019775;0,0192119;0,0181078;0,0188414;0,0196108;0,0198053;0,0171822;0,0194962;0,017091;0,0183248;0,0176943;0,0112771;0,0127252;0,011378;0,0109101;0,00975143;0,0109751;0,0122808;0,0112512;0,010711;0,0115793;0,0101799;0,01067;0,00442543;0,00391821;0,00446982;0,00254178;0,00372024;0,00298851;0,00355726;0,00321688;0,00262869;0,00425577;0,00376691;0,00306181;0,00788575;0,0122317;0,00813367;0,0101412;0,00839574;0,0105594;0,0102932;0,00938972;0,00921409;0,00905133;0,0103441;0,011187;0,0128316;0,013871;0,015087;0,0147818;0,0133342;0,0147349;0,0126977;0,0158447;0,0148542;0,0131078;0,0141791;0,0131144;0,0140433;0,0138055;0,0138832;0,0119424;0,0141904;0,014296;0,0160246;0,0132059;0,0149731;0,013587;0,0145922;0,0134482
0,0296437;0,0263745;0,0258567;0,0270956;0,0267863;0,0274407;0,0283607;0,0256989;0,0264565;0,027166;0,0251937;0,0264879;0,0194013;0,0162148;0,0188632;0,0191468;0,0195517;0,0195328;0,0178375;0,0194787;0,018952;0,0182622;0,0179343;0,0196677;0,0112516;0,0103497;0,00956703;0,00956773;0,00999363;0,0118451;0,0105277;0,0108794;0,0100215;0,0101067;0,0110418;0,0119246;0,00317161;0,00442349;0,00210479;0,00339678;0,00416478;0,00469389;0,0032899;0,00359099;0,00269548;0,00360799;0,00373664;0,00387808;0,00787994;0,00695016;0,00903863;0,00964095;0,00862485;0,00864735;0,00966822;0,00724134;0,00920665;0,00991452;0,00829536;0,0103217;0,0131648;0,0141182;0,0125892;0,0150619;0,0130387;0,0120581;0,0128049;0,0155513;0,0144102;0,0158822;0,0138654;0,0161626;0,0144492;0,0145199;0,0138752;0,0129023;0,0146177;0,0142055;0,0128823;0,0125167;0,0154724;0,0140117;0,0135381;0,0141889
0,0290905;0,0268893;0,0262489;0,0270102;0,0283655;0,0261969;0,0278618;0,0275929;0,026521;0,027915;0,0255836;0,0265884;0,0193724;0,0188991;0,018841;0,019418;0,0190605;0,0180798;0,020306;0,019052;0,0178984;0,0171134;0,0182895;0,0184438;0,0120199;0,010807;0,00870165;0,0112189;0,0104664;0,010113;0,0105893;0,0107322;0,0102142;0,0102448;0,0106254;0,0116749;0,00562529;0,0031796;0,00234481;0,00452715;0,00406618;0,00279133;0,00395778;0,00425144;0,00339083;0,00268155;0,00370865;0,00353836;0,00838539;0,00966711;0,00974881;0,00714851;0,0103931;0,00807133;0,00986896;0,00900025;0,00827423;0,00977186;0,0086467;0,00918382;0,0137536;0,0145416;0,0136057;0,0135453;0,0147215;0,0139304;0,0137579;0,0119684;0,0132708;0,0148141;0,0134641;0,0152262;0,013305;0,0151569;0,0143713;0,0153807;0,0141888;0,0127645;0,0131788;0,0133212;0,0136585;0,0128467;0,013788;0,0141713
0,0272411;0,0261408;0,0278016;0,02779;0,0264686;0,0264441;0,0264354;0,029448;0,0271346;0,0282405;0,0264936;0,0263488;0,0181522;0,0192065;0,018177;0,0195916;0,0205122;0,0192949;0,019269;0,0187564;0,0200155;0,0184988;0,0177594;0,0194605;0,0102843;0,0120012;0,0096148;0,0104608;0,0113174;0,012244;0,0122963;0,0119309;0,0104038;0,0118403;0,0115478;0,0133958;0,00330459;0,00528451;0,00231654;0,00388767;0,00388099;0,00398549;0,00338661;0,00469174;0,00349752;0,00392948;0,00609609;0,00321004;0,0105431;0,00928669;0,00984554;0,00796473;0,00814809;0,0096699;0,00994871;0,00883261;0,0109336;0,00987719;0,00879458;0,00939092;0,0134981;0,013172;0,0140168;0,0137325;0,0137101;0,0135301;0,0144578;0,0139699;0,014605;0,0143076;0,0143873;0,0133883;0,0151444;0,0142568;0,0152231;0,0145543;0,0135648;0,0140776;0,0137433;0,0164428;0,0138142;0,0134511;0,013875;0,013518
0,0255755;0,0272757;0,0271293;0,0288613;0,0274214;0,0275839;0,0266443;0,0272639;0,028202;0,0269133;0,0262237;0,0281589;0,0189811;0,0208846;0,0186606;0,0169767;0,019545;0,0187967;0,0186687;0,0184945;0,0207984;0,0197203;0,0185498;0,0185099;0,0120308;0,0112964;0,00949267;0,0114071;0,0112427;0,0113919;0,0133262;0,0114856;0,0109612;0,0108586;0,0106347;0,0111657;0,00396502;0,003756;0,00231404;0,00350199;0,00367722;0,00347865;0,00317001;0,00473465;0,00304247;0,00380848;0,00651404;0,00282701;0,0093043;0,00966876;0,0102368;0,0104051;0,0090952;0,00776022;0,00971478;0,00785871;0,010454;0,00860279;0,00816383;0,00935753;0,0127533;0,013046;0,0136697;0,0137328;0,0152695;0,0146308;0,014908;0,0142152;0,0144056;0,0142403;0,0140599;0,0132488;0,0137448;0,0134695;0,0156826;0,0136917;0,0131376;0,0134966;0,0146939;0,0132576;0,0133657;0,0149674;0,014341;0,0160294
0,0262782;0,0274767;0,0261317;0,0279104;0,0264834;0,0274523;0,0279365;0,0275573;0,0259401;0,0264564;0,026651;0,0256551;0,0205077;0,0200648;0,0204534;0,0200293;0,0179069;0,0197251;0,0207262;0,0196288;0,0182706;0,019312;0,0212119;0,0169493;0,00979277;0,00951054;0,0104979;0,0109164;0,0102237;0,0114533;0,00963029;0,0104426;0,0119398;0,0102885;0,0112502;0,0127213;0,00469876;0,00359219;0,00573396;0,00448515;0,00296011;0,00343896;0,00330591;0,00458536;0,00350181;0,0039579;0,00506844;0,0044109;0,00805299;0,00908612;0,00719026;0,00841759;0,00824531;0,0089221;0,00893723;0,0107953;0,00887623;0,00823395;0,0110985;0,00853219;0,0149651;0,0134914;0,0135793;0,0143119;0,0120253;0,0147089;0,0122257;0,0135935;0,0137366;0,0146471;0,013035;0,0142154;0,0138047;0,0134247;0,0147824;0,0153199;0,0141537;0,0150396;0,0152422;0,0131;0,0150269;0,0137621;0,0156591;0,0124644
0,0279135;0,0291786;0,0277714;0,0288192;0,0279959;0,0275814;0,0272637;0,0275921;0,0264959;0,027365;0,0252118;0,028543;0,0182862;0,0204673;0,0168856;0,0200953;0,0211634;0,019383;0,0185873;0,018421;0,0190507;0,0179863;0,0191128;0,0207187;0,0108108;0,0113921;0,0123661;0,0120518;0,0128302;0,0104397;0,0112462;0,0127836;0,0105982;0,0102104;0,0106884;0,00950516;0,0052135;0,00372306;0,00338283;0,00379716;0,00354867;0,00345681;0,00481086;0,0046796;0,00241169;0,00375986;0,00300913;0,0043076;0,0100519;0,00890893;0,00758803;0,00970067;0,00938853;0,00934734;0,00909994;0,00890182;0,00920349;0,00856316;0,00841556;0,0110636;0,0141698;0,0141402;0,0169173;0,0146597;0,0158761;0,015485;0,0141514;0,0154823;0,0140677;0,0149009;0,0156237;0,0130623;0,0149119;0,0127926;0,0134882;0,0130225;0,0125909;0,0148461;0,0137146;0,015228;0,0141394;0,0144482;0,0138789;0,0158347
0,0261346;0,0290107;0,0258537;0,0273628;0,0271525;0,0268445;0,0266268;0,0290834;0,026948;0,0260875;0,0264462;0,0273214;0,0194971;0,0203017;0,0170021;0,0203894;0,0196767;0,0196603;0,0186958;0,018983;0,0206305;0,0183862;0,018656;0,0189895;0,0100526;0,00987007;0,0111539;0,0108358;0,0120317;0,00984275;0,0104076;0,0119382;0,0121855;0,00955173;0,0103966;0,0109255;0,00194133;0,00336303;0,00624002;0,00367446;0,00349286;0,00562241;0,00383858;0,00505881;0,0041723;0,00510894;0,00401343;0,00396029;0,0108607;0,00949974;0,0100367;0,0103823;0,00770512;0,00916102;0,0101906;0,00949923;0,00839257;0,00782893;0,00887714;0,00988602;0,0136744;0,012193;0,0127642;0,0141615;0,0143843;0,0145963;0,0124913;0,0140245;0,013182;0,0123368;0,0147881;0,0138691;0,0132707;0,015538;0,0151474;0,0129896;0,0145429;0,0126949;0,0134492;0,0163924;0,015517;0,0119263;0,0148227;0,015099
0,0272753;0,0265798;0,0266032;0,0264475;0,0271339;0,0267825;0,0251475;0,0269095;0,0257767;0,0267358;0,0268328;0,0264501;0,0183539;0,018437;0,0205461;0,0214663;0,0202782;0,0200801;0,0183954;0,017533;0,0181188;0,0199382;0,0180099;0,017524;0,00970179;0,0106877;0,0106994;0,0122164;0,0112461;0,0112771;0,0127627;0,0113089;0,00953737;0,0109234;0,0118058;0,0102556;0,00230389;0,00251385;0,00319959;0,00333074;0,00294658;0,0034088;0,00493077;0,00431595;0,00459352;0,0029102;0,00331678;0,00313562;0,00881328;0,00818391;0,0086423;0,00925892;0,00888451;0,00796951;0,00712622;0,00835832;0,009097;0,00760813;0,00915527;0,0107311;0,0146578;0,013974;0,0133958;0,012639;0,0120459;0,0139787;0,0139585;0,0146712;0,0135907;0,0136819;0,0136233;0,0147281;0,0144295;0,0118105;0,0149365;0,0125979;0,0136002;0,0148988;0,0142313;0,0141274;0,0149585;0,0137069;0,0149622;0,0142348
0,0261775;0,0265247;0,0267409;0,0267228;0,0276068;0,0272513;0,0262886;0,0267027;0,0270279;0,0273039;0,0268355;0,026009;0,0187301;0,0176574;0,0198943;0,0191213;0,0186703;0,0196153;0,0192147;0,019028;0,0205857;0,0197729;0,0196592;0,0206937;0,0124978;0,0132256;0,00965231;0,0101291;0,0102671;0,0105159;0,0118184;0,00908174;0,00987923;0,0109664;0,0112256;0,00971509;0,00341486;0,00458232;0,00374524;0,00405045;0,00414828;0,00393171;0,00472493;0,00408029;0,00351554;0,00231934;0,00456775;0,00358006;0,0099259;0,00885554;0,00887412;0,00963208;0,00898286;0,00992579;0,0090967;0,0106113;0,00951958;0,00944794;0,00873897;0,00923278;0,0143544;0,0134151;0,0149828;0,0140441;0,0145817;0,0141497;0,013432;0,0143334;0,0143823;0,013277;0,0142148;0,0147988;0,0141038;0,0155635;0,015483;0,0142679;0,0141568;0,0136069;0,0146029;0,0133953;0,0117663;0,0116043;0,0142235;0,0130545
0,0272284;0,0269731;0,0274828;0,0269293;0,0269725;0,0285435;0,0267152;0,0276184;0,0253978;0,026911;0,0267087;0,0276752;0,0193827;0,0180235;0,0183797;0,0191057;0,0193957;0,0187862;0,0197291;0,0197117;0,0192808;0,0184281;0,0179039;0,0216422;0,00967626;0,0115439;0,0112598;0,00956313;0,0108908;0,00948208;0,0112176;0,0113877;0,0119938;0,012567;0,0104905;0,01013;0,00420157;0,00457286;0,00464421;0,00323339;0,0037867;0,00305246;0,00333597;0,00372346;0,00276554;0,00429215;0,00343618;0,0044547;0,00737501;0,00910022;0,00954741;0,00836636;0,0083037;0,00855266;0,0096892;0,00944124;0,00860631;0,0084024;0,00925054;0,00701479;0,0139613;0,0149495;0,0151099;0,0132436;0,0130671;0,0129441;0,0137512;0,014582;0,0146151;0,0122481;0,0127997;0,0140814;0,0132543;0,013507;0,0148643;0,014117;0,0128122;0,0143664;0,0154869;0,0139884;0,0159259;0,0140458;0,0142986;0,0128697
0,0267282;0,0263492;0,0271055;0,0272825;0,0265495;0,0262708;0,0290604;0,0264029;0,0268324;0,0270953;0,0265496;0,0255962;0,0185972;0,0192178;0,0184609;0,0181763;0,0196573;0,018612;0,0177464;0,0184688;0,0185734;0,0182163;0,0175136;0,0191246;0,0103438;0,0103669;0,0117792;0,00933983;0,0120269;0,00986865;0,0100554;0,0125712;0,0104177;0,0107473;0,0121211;0,011251;0,00337384;0,00366734;0,00510194;0,00359701;0,00385362;0,00337958;0,00434277;0,00462983;0,00586137;0,00312737;0,00646229;0,00332453;0,0108453;0,00713249;0,00767521;0,0090919;0,00923778;0,0074326;0,00787391;0,00915975;0,00938864;0,00874739;0,00867236;0,0093744;0,0133774;0,0139053;0,0153065;0,0132581;0,0142935;0,0148971;0,0138675;0,0128452;0,0146125;0,0144451;0,0154175;0,0150765;0,0151826;0,0136654;0,0138456;0,015058;0,0155779;0,0142727;0,016351;0,0148656;0,0130832;0,0132355;0,0143656;0,0146339
0,0266911;0,0271303;0,0259061;0,025946;0,0277574;0,0267244;0,0281897;0,0295728;0,0258148;0,0274107;0,028214;0,0279944;0,0177341;0,0183724;0,0184102;0,0202698;0,0187789;0,0187909;0,0194803;0,018096;0,0191562;0,0196219;0,0172341;0,0190921;0,0115285;0,0118075;0,0121006;0,0114972;0,0112819;0,0111432;0,0111417;0,0104686;0,0129949;0,0115793;0,0109695;0,0113698;0,00272619;0,00361165;0,00449087;0,00433361;0,00264052;0,00402823;0,00271189;0,00390009;0,00485354;0,00444312;0,00441083;0,0041083;0,00837076;0,00983748;0,00847755;0,00784011;0,00914676;0,0110726;0,00737;0,00860684;0,0107653;0,0081689;0,00974741;0,0075949;0,0126394;0,0135653;0,0148354;0,0155637;0,0153458;0,013089;0,0150683;0,0136209;0,014477;0,0154201;0,0139143;0,0142099;0,013947;0,0140998;0,0143237;0,0133637;0,0143592;0,0123738;0,0148378;0,0134628;0,0127854;0,0150757;0,0136183;0,01339
0,0256858;0,0258708;0,0253971;0,0267175;0,0276101;0,0272739;0,0259304;0,0267295;0,026186;0,025989;0,0273044;0,0262745;0,0170444;0,0204541;0,0172697;0,0182618;0,0199227;0,0189385;0,0188784;0,019352;0,0185717;0,0195888;0,0188673;0,0211568;0,0104308;0,0114975;0,0106046;0,0138412;0,0104649;0,0121443;0,0104959;0,0119626;0,0109845;0,0119366;0,011313;0,0104533;0,00413469;0,00366404;0,00334796;0,00401545;0,00353151;0,00485331;0,00419887;0,00382975;0,00507932;0,00342055;0,00498473;0,00381054;0,00926439;0,00913037;0,00934215;0,00924608;0,00944354;0,0100325;0,00784108;0,00870176;0,0101941;0,00925295;0,00974951;0,00921209;0,0152005;0,0129367;0,0142944;0,0136566;0,0151238;0,0123716;0,0134479;0,0137722;0,0142241;0,0146864;0,0142585;0,0144913;0,0138149;0,0152408;0,0164216;0,0150763;0,0154829;0,0136115;0,0132682;0,0133009;0,0143707;0,0137564;0,015217;0,015435
0,0270535;0,0275978;0,0274339;0,0267703;0,0272893;0,0262602;0,0267471;0,0267149;0,0263991;0,0277752;0,02719;0,0265352;0,0201579;0,0195596;0,0191999;0,0182125;0,0188209;0,0194111;0,0191918;0,0193888;0,0195748;0,0185079;0,0195292;0,0211371;0,0122605;0,0122191;0,0125174;0,0136754;0,0107606;0,0105413;0,0110104;0,0119354;0,011214;0,0102086;0,00994315;0,0106053;0,00425085;0,00348587;0,0033083;0,00398065;0,00310505;0,0045505;0,00373909;0,00349427;0,00418552;0,00227191;0,00569425;0,00386732;0,00760168;0,0108912;0,00847514;0,00920305;0,00814013;0,00844061;0,0082258;0,00842271;0,00823509;0,00900174;0,00947339;0,00872095;0,0135016;0,013339;0,0137649;0,0136035;0,0148036;0,0155596;0,0135658;0,0137272;0,0137156;0,0145481;0,0152984;0,0144615;0,0157474;0,0143373;0,0135649;0,0146948;0,0144903;0,0144753;0,0137505;0,0133766;0,013656;0,0142001;0,011869;0,0153271
0,0275122;0,0278676;0,0280348;0,0281702;0,0262582;0,0276084;0,0273091;0,0265292;0,0278513;0,0272841;0,0270648;0,0277811;0,0183644;0,0182435;0,0190758;0,0195293;0,0205257;0,0177436;0,0191594;0,0194514;0,0178038;0,0192436;0,0193092;0,0208342;0,0109533;0,0100041;0,0124084;0,0120357;0,0103481;0,0108748;0,0103513;0,0121101;0,0104833;0,00917908;0,0107942;0,0111896;0,00449441;0,00477985;0,00526454;0,00425533;0,00388529;0,00483154;0,00492433;0,00414593;0,00404541;0,00185908;0,00477332;0,00378478;0,00832584;0,0109104;0,00953309;0,0109932;0,00787842;0,00790872;0,00821127;0,0091349;0,00939767;0,00840977;0,00763532;0,00836921;0,0130401;0,0133117;0,0127825;0,013735;0,0139933;0,0139259;0,0134082;0,0143927;0,0139367;0,0134751;0,0137548;0,0145277;0,0148684;0,0143978;0,0144917;0,0143784;0,0123666;0,0140275;0,0129575;0,0137826;0,01254;0,0139409;0,0131827;0,0162461
0,0278101;0,0251365;0,0262544;0,0266748;0,0268216;0,0283647;0,0270633;0,0258946;0,0252331;0,0253203;0,0269186;0,0269169;0,0196564;0,0194236;0,0195774;0,0195414;0,0225135;0,0200801;0,0191127;0,0199935;0,018757;0,019617;0,0192094;0,0201459;0,011303;0,0100122;0,00968045;0,0121101;0,010107;0,0102472;0,0109376;0,0124347;0,0118211;0,009348;0,0106047;0,0117469;0,00517303;0,00367871;0,00379652;0,00491141;0,00272067;0,00201921;0,00331805;0,00517453;0,00416807;0,00371927;0,00294831;0,00286609;0,00999485;0,00952892;0,00836455;0,0106202;0,00767991;0,00942374;0,00939513;0,00932778;0,00914204;0,00977556;0,0103043;0,00985907;0,0126032;0,01263;0,0143674;0,0124596;0,014776;0,0145501;0,0143539;0,0127883;0,0126695;0,0131723;0,0152249;0,0134173;0,0145079;0,0144111;0,014403;0,0131581;0,0146891;0,0136708;0,0148128;0,0141591;0,0156473;0,0126869;0,0131493;0,0136396
0,0269961;0,0282845;0,0259624;0,025248;0,0269834;0,0261104;0,0269702;0,0279974;0,0277389;0,0268147;0,0253617;0,0267947;0,0186764;0,0175275;0,0187348;0,0193145;0,0175179;0,0186459;0,0178778;0,0204631;0,0198107;0,0208991;0,0193312;0,0181766;0,0111645;0,0103492;0,0105907;0,0108844;0,0106899;0,0112061;0,0120618;0,0123702;0,00891258;0,0111071;0,0100549;0,0111548;0,00427541;0,00451137;0,00436987;0,0040056;0,00444098;0,00548589;0,00399258;0,00394027;0,0043581;0,00334793;0,0038346;0,00322521;0,0115206;0,00852449;0,0077082;0,00836977;0,00879825;0,0107744;0,00953541;0,0076136;0,00739869;0,00812776;0,0108413;0,00777161;0,0137461;0,0149497;0,0144131;0,0149235;0,0125438;0,0141607;0,0154975;0,0136896;0,0141657;0,0139712;0,0140708;0,0146773;0,0129642;0,0132613;0,0132938;0,0141759;0,0140487;0,0141216;0,0133024;0,0130036;0,0143578;0,0117406;0,0128904;0,0127943
0,0270243;0,0283405;0,028449;0,0270299;0,0279626;0,0277242;0,0257492;0,0247794;0,0278586;0,0259463;0,0282125;0,0261024;0,0196255;0,0191708;0,0182253;0,0196423;0,0179402;0,0173834;0,0171208;0,0189227;0,0188537;0,0165561;0,0167938;0,0196385;0,0115612;0,0110653;0,00989739;0,0105365;0,0114859;0,0123444;0,0115775;0,0113709;0,00933317;0,00931798;0,0132205;0,0129492;0,00407707;0,00254097;0,00516149;0,00361789;0,00524157;0,00290099;0,00280614;0,00283738;0,0049986;0,00311884;0,00278224;0,00418031;0,0118924;0,0110855;0,0101239;0,00947884;0,00812534;0,00937398;0,00851812;0,00975026;0,00773263;0,00880249;0,00969412;0,00949421;0,0142864;0,014003;0,0147143;0,0153045;0,0127623;0,0147023;0,0148704;0,0149915;0,0144189;0,0141807;0,0132135;0,0129493;0,0138369;0,0151013;0,011871;0,0131419;0,0136506;0,0143938;0,0145755;0,0135952;0,0144168;0,0132875;0,0133061;0,013582
0,0264888;0,0265339;0,025632;0,0266433;0,0276764;0,0276106;0,0273517;0,024723;0,0254512;0,0282417;0,0274792;0,0263431;0,0178002;0,0188862;0,01904;0,0199587;0,0183932;0,0195364;0,0191606;0,018028;0,018778;0,0202432;0,0187045;0,0187541;0,0104131;0,0105032;0,0103189;0,00930152;0,0113535;0,0113776;0,0107534;0,0119946;0,0105353;0,0111214;0,0106064;0,0113527;0,00340919;0,00462992;0,00419214;0,00356175;0,00360506;0,00367468;0,0035019;0,00317711;0,0027331;0,00382666;0,00285782;0,00380035;0,00844584;0,00819808;0,00654706;0,00936675;0,0108254;0,00937619;0,00967236;0,00987913;0,00803082;0,00942981;0,00850964;0,00891581;0,0142432;0,0140812;0,0121885;0,0134507;0,0142074;0,0118789;0,0124592;0,0136238;0,0138264;0,0143468;0,0155417;0,0132746;0,0133077;0,0129901;0,0165293;0,0125144;0,0134361;0,0141289;0,0129756;0,0153914;0,0141348;0,0144799;0,0149937;0,0139233
0,0282926;0,0269314;0,0260471;0,0277536;0,026002;0,0275656;0,0268428;0,0281165;0,0264502;0,025155;0,0269869;0,0256941;0,0181326;0,0198128;0,0195545;0,0221313;0,0178774;0,018062;0,0181003;0,0195003;0,018532;0,0177094;0,0181826;0,0178513;0,0094883;0,0111687;0,0112004;0,0115169;0,0121524;0,0109038;0,0099637;0,0106741;0,0110278;0,011246;0,0102829;0,0103534;0,00522226;0,00404122;0,00590118;0,00271123;0,005719;0,0039848;0,00424257;0,00231706;0,0039786;0,00389644;0,00295683;0,00359665;0,00882582;0,00879145;0,00777796;0,0106079;0,00790046;0,00751985;0,010126;0,00756862;0,00877041;0,00835378;0,00932773;0,00806507;0,0145152;0,0149423;0,0135845;0,0129656;0,0162627;0,0147481;0,0143473;0,0138422;0,0134458;0,0149061;0,0166861;0,0128091;0,0152062;0,0151857;0,0165625;0,0132654;0,0141795;0,0141158;0,0138961;0,0136358;0,0152238;0,0133256;0,0155459;0,012695
0,0274737;0,0270336;0,0272388;0,0269337;0,0252345;0,0274484;0,0280617;0,0263164;0,0282612;0,0271609;0,0274342;0,0260728;0,0188139;0,019027;0,0193378;0,0200326;0,0199822;0,0189357;0,0186888;0,018635;0,0199515;0,0196377;0,0201008;0,0191847;0,00990927;0,0105157;0,0106443;0,0104173;0,0103517;0,0104251;0,0102299;0,0119206;0,0102381;0,0124487;0,00977241;0,0109983;0,00341117;0,00493167;0,00423259;0,00395724;0,00471335;0,00380941;0,00397082;0,00379838;0,00525136;0,00363831;0,00228192;0,00392667;0,00753488;0,00975177;0,00830327;0,00944392;0,00844569;0,00789257;0,00958459;0,0072649;0,00899183;0,0093271;0,00971055;0,0081796;0,0144697;0,0142572;0,0137307;0,0120703;0,0146283;0,0132036;0,0146718;0,0131504;0,0154577;0,0138127;0,0138137;0,0131436;0,0145152;0,0152259;0,0145897;0,0120445;0,0140711;0,0128857;0,0147573;0,0130319;0,0160109;0,0122162;0,0136854;0,0141299
0,0261059;0,0260229;0,0272418;0,0255071;0,0270133;0,026662;0,0285109;0,0258374;0,0276086;0,0265679;0,0285264;0,026478;0,0197823;0,017754;0,0196752;0,019345;0,0196525;0,0177696;0,019358;0,0182435;0,0192322;0,0204687;0,0182185;0,0191595;0,0105554;0,0114896;0,00999864;0,0113521;0,0124772;0,0111575;0,0112838;0,0108927;0,00982601;0,00997113;0,0111798;0,0111325;0,0053349;0,00602023;0,00400565;0,00341715;0,00396854;0,00334308;0,00362674;0,00376521;0,00322218;0,00297544;0,00423159;0,0042165;0,0102589;0,00760244;0,00781055;0,00937137;0,00905244;0,00949921;0,00827235;0,00832582;0,00815355;0,0091778;0,00649597;0,00863392;0,0135119;0,012929;0,0156537;0,012971;0,0122526;0,013864;0,015491;0,0144754;0,0150632;0,014856;0,0146948;0,0137741;0,0134883;0,0138496;0,0164821;0,0133571;0,013518;0,0135911;0,0131364;0,013679;0,0140576;0,0142783;0,0157562;0,0144837
0,0262998;0,0276645;0,0275772;0,026735;0,0258496;0,0274809;0,0275404;0,0281076;0,0254311;0,02781;0,0246788;0,0281541;0,0193987;0,0184588;0,0186624;0,0185051;0,0188532;0,0184982;0,0174283;0,019286;0,0195482;0,0196007;0,0205834;0,0195985;0,0109018;0,0110133;0,0116119;0,0100828;0,00893429;0,010387;0,0114442;0,012147;0,0125181;0,0113339;0,0104824;0,00995792;0,00394021;0,00695401;0,00447373;0,00340954;0,00409737;0,00409089;0,00418981;0,00354699;0,00520417;0,00297026;0,00303035;0,0027483;0,00783245;0,00906769;0,0087584;0,00850102;0,00890007;0,00949309;0,010778;0,00926441;0,00937649;0,0101055;0,00847805;0,00976742;0,0126747;0,0155132;0,0142885;0,0147157;0,013026;0,0138853;0,0122842;0,0142789;0,0130012;0,015115;0,0153242;0,0144115;0,0137205;0,0129053;0,0138451;0,0126263;0,0138874;0,0138567;0,0144058;0,0146713;0,0127686;0,013024;0,0144681;0,0139343
